analysis,created_time,favorite_count,full_text,polarity,retweet_count,tweet_id,user_id,username,clean_text
positive,2021-04-29 14:38:01,1,That s not what 95 effective means The actual percentage of vaccinated people in the Pfizer and Moderna trials who got COVID 19 was about a hundred times less than that 0 04,0.14444444439999998,0,1387838601027899397,965577819987365888,wooley_swamp,That 95 effective means The actual percentage vaccinated people Pfizer Moderna trials got COVID 19 hundred times less 0 04
neutral,2021-05-01 12:19:33,0,WHO gives emergency use listing to Moderna s COVID 19 vaccine,0.0,0,1388528528379973639,40081852,QuesnelNews,WHO gives emergency use listing Moderna COVID 19 vaccine
positive,2021-05-04 15:15:02,0,Vaccine appointments are available at Walgreens Duane Reade Moderna 1532 86th Street 34 Brooklyn NY 11228 800 925 4733,0.4,0,1389659855703711755,1375448650365739010,nyc_vaccine,Vaccine appointments available Walgreens Duane Reade Moderna 1532 86th Street 34 Brooklyn NY 11228 800 925 4733
positive,2021-05-01 22:52:35,1,Gilmore You are entitled to your own opinions not your own facts 40M Moderna and 60M Pfizer purchases is hardly putting everything into China And speaking of China other than the US and UK the only countries who have vaccinated at a higher pace than us are using the Chinese Vaccine,0.1476190476,0,1388687835797073921,2278135295,Forde_Chris1,Gilmore You entitled opinions facts 40M Moderna 60M Pfizer purchases hardly putting everything China And speaking China US UK countries vaccinated higher pace us using Chinese Vaccine
positive,2021-05-02 11:21:47,0,My specialists told me to book through either the hospitals or city run clinics to ensure I get Pfizer or moderna since I m already immunocompromised and could use the higher efficacy vaccine as my body would likely not build great antibodies like someone not on these meds,0.35,0,1388876378074980352,1118219527001501697,Rebecca35038144,My specialists told book either hospitals city run clinics ensure I get Pfizer moderna since I already immunocompromised could use higher efficacy vaccine body would likely build great antibodies like someone meds
positive,2021-05-04 13:25:38,0,For now the debate as to Which Vaccnine is best is only academic No AstraZeneca in sight yet from the US and one million doses of Moderna arrive in Canada tomorrow,0.3333333333,0,1389632323382042624,2491664966,PKBurian,For debate Which Vaccnine best academic No AstraZeneca sight yet US one million doses Moderna arrive Canada tomorrow
negative,2021-04-28 19:20:44,0,OH YES I get every vaccine that I can including both doses of the Moderna COVIDvaccine Vaccines protect from diseases that can make you very ill you should try them sometime,-0.65,0,1387547359542919174,1204963527968088065,LabHaynes,OH YES I get every vaccine I including doses Moderna COVIDvaccine Vaccines protect diseases make ill try sometime
positive,2021-05-04 19:38:50,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 9738 Seaview Avenue Brooklyn NY 11236,0.4,0,1389726241125806084,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 9738 Seaview Avenue Brooklyn NY 11236
negative,2021-05-04 16:10:32,1,We have all had the vaccine my youngest daughter gets her 2nd on Saturday My wife amp I had Moderna amp no reactions except for feeling a little tired My oldest daughter amp her boyfriend had J amp J and felt sick the next w headache amp fever but were better by afternoon,-0.1336309524,0,1389673819229462534,628552363,Hecubus01,We vaccine youngest daughter gets 2nd Saturday My wife amp I Moderna amp reactions except feeling little tired My oldest daughter amp boyfriend J amp J felt sick next w headache amp fever better afternoon
neutral,2021-05-03 13:16:01,2,Morong Sigurado bang sinopharm vaccine yan For all we know thats Pfizer or Moderna,0.0,0,1389267515776258048,188118368,RawisWar27,Morong Sigurado bang sinopharm vaccine yan For know thats Pfizer Moderna
negative,2021-05-01 08:21:04,0,Moderna is terribly chic but trying too hard AstraZeneca is zany and kind J amp J identifies as the mom friend and will tell you so and only hot people got Pfizer,-0.0883333333,0,1388468510884569090,28377253,aaronthacker_,Moderna terribly chic trying hard AstraZeneca zany kind J amp J identifies mom friend tell hot people got Pfizer
neutral,2021-05-01 08:15:44,1,WHO approves Moderna COVID 19 vaccine for emergency use listing Attarul via WHO covid19 Moderna,0.0,1,1388467170972082177,1256492700406288386,AttarulOfficial,WHO approves Moderna COVID 19 vaccine emergency use listing Attarul via WHO covid19 Moderna
positive,2021-05-03 13:23:48,0,New opening at Dayton General Hospital COVID Vaccine Clinic Moderna CovidWaColumbiaCounty,0.0931818182,0,1389269475078418432,1356738034901819392,covidwashington,New opening Dayton General Hospital COVID Vaccine Clinic Moderna CovidWaColumbiaCounty
positive,2021-04-28 13:35:00,6,Get your COVID19 vaccine at state s Appointments are encouraged but WALK INS ARE WELCOME Choose the single dose J amp J or 2 dose Moderna vaccine Make your appointment Online Phone 1 844 545 3450,0.3642857143,6,1387460353139920906,2435689370,PEMAHQ,Get COVID19 vaccine state Appointments encouraged WALK INS ARE WELCOME Choose single dose J amp J 2 dose Moderna vaccine Make appointment Online Phone 1 844 545 3450
positive,2021-05-01 12:08:48,34,This what Moderna said about their experimental deadly vaccine Interchangeable with different programs like a computer This is NOT a vaccine People need to wake up It s listed right here,0.046428571399999986,14,1388525824022831106,4388259616,AnimalLover5005,This Moderna said experimental deadly vaccine Interchangeable different programs like computer This NOT vaccine People need wake It listed right
negative,2021-04-29 13:16:52,0,By plan B I mean I m taking both the Pfizer and Moderna vaccine chill,-0.3125,0,1387818176176693252,2927812380,fullmetal_riq,By plan B I mean I taking Pfizer Moderna vaccine chill
neutral,2021-05-01 23:21:47,0,WHO Approve Moderna Vaccine,0.0,0,1388695186251960321,23581812,Nksagar,WHO Approve Moderna Vaccine
positive,2021-05-03 11:50:29,0,We have appointments available for the first dose of the Moderna Covid 19 vaccine this week Please visit to schedule an appointment,0.325,0,1389245988586524684,893330221,hudackopharmacy,We appointments available first dose Moderna Covid 19 vaccine week Please visit schedule appointment
negative,2021-05-01 07:37:14,2,Due for my second dose of the moderna vaccine and just received an email about it and this is what I see what s with the c,-0.0625,0,1388457480934629378,453624069,KellyKPMArtist,Due second dose moderna vaccine received email I see c
positive,2021-05-01 09:45:30,1,Just got my first dose of the moderna vaccine,0.25,0,1388489760071720965,1226148572770570242,psychonautilus_,Just got first dose moderna vaccine
neutral,2021-05-01 09:11:12,0,WHO gives emergency use listing to Moderna s Covid19 vaccine,0.0,0,1388481127317266436,1257317296889982978,Remicanada82,WHO gives emergency use listing Moderna Covid19 vaccine
neutral,2021-05-01 10:49:01,0,The WHO s Strategic Advisory Group of Experts on Immunization SAGE already in January had recommended Moderna s vaccine for all age groups 18 and above,0.0,0,1388505746476879876,1076344425188597760,Divideandattack,The WHO Strategic Advisory Group Experts Immunization SAGE already January recommended Moderna vaccine age groups 18
neutral,2021-04-28 12:39:30,0,24 appointments at 1st and 2nd Dose Pfizer Pawhuska Osage County Health Department 24 at 1st and 2nd Dose Moderna Pawhuska Osage County Health Department Oklahoma COVID Vaccine,0.0,0,1387446383800684549,1356104059460202496,VaccineAlertsOk,24 appointments 1st 2nd Dose Pfizer Pawhuska Osage County Health Department 24 1st 2nd Dose Moderna Pawhuska Osage County Health Department Oklahoma COVID Vaccine
positive,2021-05-01 15:47:14,3,Shot 1 of the Moderna vaccine is in and the dragon apparently needed a blindfold,0.05,0,1388580794235375616,1021610942482673665,jp_sox,Shot 1 Moderna vaccine dragon apparently needed blindfold
neutral,2021-05-03 16:00:01,0,My husband and I are fully vaccinated with the MODERNA vaccine as of April 24 2021 at 8AM No side affects,0.0,0,1389308786125516801,90123499,dulcebombomcito,My husband I fully vaccinated MODERNA vaccine April 24 2021 8AM No side affects
neutral,2021-04-30 15:00:46,0,Covid Vaccine Clinic Friday April 30 2021 5 00 p m 9 00 p m Iglesia Pentecostal Assemblies 50 N Clinton Ave Moderna Any homebound seniors residents that are in need of a vaccination please call 609 815 2180 or email amthomas org,0.0,0,1388206713753440261,806178426805776384,MtCarmelGuild,Covid Vaccine Clinic Friday April 30 2021 5 00 p 9 00 p Iglesia Pentecostal Assemblies 50 N Clinton Ave Moderna Any homebound seniors residents need vaccination please call 609 815 2180 email amthomas org
positive,2021-05-01 14:17:14,1,To me it looks like ample deliveries of Pfizer and Moderna will mean a second dose sooner J amp J if it clears with Health Canada is a one dose and done deal but I ve not heard more about AstraZeneca deliveries India s intense need for vaccine amp issues at the Emergent plant,0.096875,1,1388558146633801728,402000331,hicsumus,To looks like ample deliveries Pfizer Moderna mean second dose sooner J amp J clears Health Canada one dose done deal I heard AstraZeneca deliveries India intense need vaccine amp issues Emergent plant
positive,2021-05-01 12:11:24,0,2nd Moderna Dose Operation C 19 vaccine quest complete Thanks for your encouragement to everyone It matters,0.1,0,1388526476602101764,818139136259301377,brynagrl,2nd Moderna Dose Operation C 19 vaccine quest complete Thanks encouragement everyone It matters
positive,2021-04-28 14:16:04,1,My first Moderna vaccine was had by my arm today,0.25,0,1387470686990577664,58484690,sushispike,My first Moderna vaccine arm today
positive,2021-05-01 15:20:15,0,Coronavirus live news surge testing to begin in east London after South African and Brazilian variants detected WHO approves Moderna vaccine for emergency use Russia,0.06818181820000001,0,1388574001719611397,166530562,EINRussiaNews,Coronavirus live news surge testing begin east London South African Brazilian variants detected WHO approves Moderna vaccine emergency use Russia
negative,2021-04-28 18:33:59,7,I got my second shot of the Moderna vaccine on Monday and my only complaint is a bit of soreness in that arm My husband responded the same way to his Remember it s only the bad news that gets talked about Most are just fine,-0.0104166667,0,1387535592729239555,704222189462147072,CribbOwens,I got second shot Moderna vaccine Monday complaint bit soreness arm My husband responded way Remember bad news gets talked Most fine
positive,2021-04-30 19:08:18,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 592 East 183rd Street Bronx NY 10458,0.4,0,1388269008110202888,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 592 East 183rd Street Bronx NY 10458
negative,2021-05-01 18:24:09,0,Got my second vaccine dose Let s see how long it takes to be smacked in the face ya Moderna,-0.025,0,1388620281661386756,540429265,krneil,Got second vaccine dose Let see long takes smacked face ya Moderna
positive,2021-04-30 19:01:07,2,100 Agree despite best efforts there s AZ vaccine hesitancy probably not helped by Dr Morrison s statement Tuesday that Pfizer and Moderna were preferred if available when asked about lowering AZ age below 55,0.7,0,1388267198012141569,20151739,jeffhutcheson,100 Agree despite best efforts AZ vaccine hesitancy probably helped Dr Morrison statement Tuesday Pfizer Moderna preferred available asked lowering AZ age 55
negative,2021-05-03 19:51:07,1,Government asking for Pfizer Moderna amp J amp J to essentially give up their intellectual property rights to Covid vaccine to other countries Ridiculous as Covid shot costs around 16 the same as a flu shot These countries should just buy the vaccine,-0.0316666667,0,1389366943518449668,1300235383196844032,Phillip70932970,Government asking Pfizer Moderna amp J amp J essentially give intellectual property rights Covid vaccine countries Ridiculous Covid shot costs around 16 flu shot These countries buy vaccine
